736338,20160110,    11,  1, 107,    12, -1, 103
736338,20160110,    20,  1, 100,    17, -1,  88
736338,20160110,     8,  1,  95,     4, -1,  92
736338,20160110,    25,  1, 115,    21, -1, 110
736338,20160110,    29, -1,  86,    14,  1,  74
736339,20160111,    27, -1, 106,     3,  1,  79
736339,20160111,    30, -1, 114,     5,  1, 100
736339,20160111,    10,  1, 111,    16, -1, 103
736340,20160112,    12,  1, 116,    24, -1,  97
736340,20160112,    27, -1, 109,     9,  1,  99
736340,20160112,    20,  1, 120,     2, -1, 114
736340,20160112,    17,  1, 106,     5, -1, 101
736340,20160112,    21, -1, 101,    18,  1,  96
736340,20160112,    11, -1, 107,    15,  1,  91
736340,20160112,     6, -1, 110,     7,  1, 107
736340,20160112,    14,  1,  95,    19, -1,  91
736341,20160113,    30,  1, 106,    17, -1, 101
736341,20160113,     4,  1, 107,     1, -1,  84
736341,20160113,     3,  1, 110,    20, -1, 104
736341,20160113,     2,  1, 103,    12, -1,  94
736341,20160113,    11,  1, 107,    18, -1, 104
736341,20160113,    21,  1, 108,     7, -1,  89
736341,20160113,     8,  1, 112,    10, -1, 110
736341,20160113,    25,  1,  99,    29, -1,  85
736341,20160113,    19, -1, 109,    26,  1,  97
736341,20160113,    13,  1, 104,    16, -1,  90
736342,20160114,    28,  0, 106,    22,  0, 103
736342,20160114,     5, -1, 115,    23,  1, 111
736342,20160114,    27,  1,  99,     6, -1,  95
736342,20160114,    15,  1, 103,     9, -1, 101
736342,20160114,    26, -1, 103,    29,  1, 101
736342,20160114,    10,  1, 116,    14, -1,  98
736343,20160115,    30, -1, 118,    12,  1, 104
736343,20160115,    21,  1, 113,    18, -1,  93
736343,20160115,     2,  1, 117,    24, -1, 103
736343,20160115,    25, -1, 116,     3,  1, 104
736343,20160115,    19,  1, 109,     4, -1, 107
736343,20160115,     7, -1,  83,     5,  1,  77
736343,20160115,    17,  1, 108,     1, -1, 101
736343,20160115,    16, -1,  98,     8,  1,  95
736343,20160115,     6, -1,  91,    11,  1,  77
736344,20160116,     2, -1, 119,    30,  1, 117
736344,20160116,    17, -1, 105,     4,  1,  92
736344,20160116,     1,  1, 114,     3, -1,  86
736344,20160116,     9,  1, 113,    10, -1,  95
736344,20160116,    23,  1, 114,    25, -1,  89
736344,20160116,    15,  1, 103,    20, -1,  95
736344,20160116,    29,  1, 109,    14, -1,  82
736344,20160116,    26, -1, 110,    13,  1, 103
736345,20160117,    18,  1, 117,    24, -1,  87
736345,20160117,    27,  1, 112,     7, -1,  83
736345,20160117,    21,  1,  99,    16, -1,  74
736345,20160117,     8,  1, 129,    12, -1, 126
736345,20160117,    11, -1, 112,    14,  1,  95
736346,20160118,    20,  1, 119,    23, -1, 113
736346,20160118,    25, -1, 108,    30,  1,  98
736346,20160118,     4,  1, 124,    29, -1, 119
736346,20160118,    15,  1, 101,    19, -1,  99
736346,20160118,     5, -1, 111,     9,  1, 101
736346,20160118,     1,  1,  98,    22, -1,  81
736346,20160118,    28,  1, 112,     3, -1, 100
736346,20160118,    10, -1, 132,     6,  1,  98
736346,20160118,     7,  1, 118,     2, -1, 113
736346,20160118,    13,  1, 140,    11, -1, 132
736347,20160119,    17, -1,  91,    16,  1,  79
736347,20160119,    19,  1, 114,    18, -1,  99
736347,20160119,    21, -1, 110,     8,  1, 104
736347,20160119,    12, -1,  97,    24,  1,  94
736348,20160120,    23, -1,  96,    22,  1,  87
736348,20160120,    30,  1, 106,    16, -1,  87
736348,20160120,     6, -1,  91,     3,  1,  78
736348,20160120,    20,  1, 118,    29, -1, 111
736348,20160120,    28,  1, 115,     2, -1, 109
736348,20160120,    10, -1, 125,     5,  1,  94
736348,20160120,     9, -1, 123,    11,  1, 114
736348,20160120,    21,  1, 109,     4, -1,  95
736348,20160120,     7,  1, 106,    18, -1,  94
736348,20160120,    26, -1, 112,    14,  1,  93
736348,20160120,     1, -1, 104,    25,  1,  98
736349,20160121,    19,  1, 115,     9, -1,  99
736349,20160121,     6,  1, 115,    13, -1, 102
736349,20160121,    15, -1, 102,     8,  1, 101
736349,20160121,    26,  1,  91,     1, -1,  88
736349,20160121,    27, -1, 117,    24,  1,  89
736350,20160122,     4, -1, 120,    22,  1, 116
736350,20160122,     2,  1, 110,     5, -1, 101
736350,20160122,    29, -1, 108,     3,  1,  86
736350,20160122,    13, -1, 116,    20,  1,  88
736350,20160122,    11,  1, 102,    17, -1,  98
736350,20160122,    28,  1, 101,    16, -1,  81
736350,20160122,    21, -1, 109,     7,  1, 106
736350,20160122,    10,  1, 122,    12, -1, 110
736350,20160122,    27, -1, 108,    14,  1,  95
736351,20160123,    19,  1, 116,    17, -1,  99
736351,20160123,     4,  1,  97,    20, -1,  84
736351,20160123,    18,  1, 106,    15, -1, 101
736351,20160123,     5, -1,  96,     6,  1,  83
736351,20160123,    24,  1,  98,     1, -1,  95
736351,20160123,     8,  1, 104,     9, -1, 101
736351,20160123,    25,  1, 121,    14, -1, 103
736351,20160123,    26,  1, 108,    12, -1,  97
736352,20160124,    11,  1, 115,     7, -1, 104
736352,20160124,     3,  1, 116,    21, -1, 106
736352,20160124,    28,  1, 112,    13, -1,  94
736352,20160124,     2, -1, 112,    23,  1,  92
736353,20160125,     6,  1, 114,    18, -1, 107
736353,20160125,     2, -1, 116,    30,  1,  91
736353,20160125,    11, -1, 112,    19,  1, 111
736353,20160125,    16, -1,  89,     5,  1,  84
736353,20160125,    15,  1, 108,    22, -1, 102
736353,20160125,     1, -1, 119,     8,  1, 105
736353,20160125,     9, -1,  95,    29,  1,  92
736353,20160125,     4, -1, 129,    26,  1, 128
736353,20160125,    10,  1, 120,    27, -1,  90
736354,20160126,    13, -1,  91,    12,  1,  89
736354,20160126,    23,  1, 113,    24, -1, 103
736354,20160126,    16, -1, 102,     3,  1,  98
736354,20160126,    21, -1, 128,    20,  1, 122
736354,20160126,    28,  1, 106,    30, -1,  89
736354,20160126,    17,  1, 107,    22, -1, 100
736354,20160126,    25,  1, 112,    26, -1,  97
736354,20160126,     7, -1,  92,    14,  1,  90
736355,20160127,     6,  1, 115,    24, -1,  93
736355,20160127,     2,  1, 111,     8, -1, 103
736355,20160127,     9,  1, 110,    23, -1,  97
736355,20160127,    13, -1,  85,     1,  1,  83
736355,20160127,    21, -1, 126,    18,  1, 123
736355,20160127,    27,  1, 130,    11, -1,  99
736355,20160127,    29,  1, 102,     4, -1,  73
736355,20160127,    10,  1, 127,     7, -1, 107
736356,20160128,    12,  1, 111,     1, -1,  92
736356,20160128,     8, -1, 117,    30,  1, 113
736356,20160128,    19,  1, 114,    26, -1, 105
736356,20160128,    28,  1, 103,    20, -1,  93
736356,20160128,    15,  1, 103,    17, -1,  83
736356,20160128,     5, -1, 114,    14,  1,  91
736357,20160129,     2,  1, 113,    22, -1,  94
736357,20160129,     6, -1, 114,     9,  1, 106
736357,20160129,    20,  1, 102,    24, -1,  84
736357,20160129,    16, -1, 107,    17,  1, 103
736357,20160129,    21,  1, 116,    11, -1, 108
736357,20160129,     7,  1,  91,     3, -1,  79
736357,20160129,    29,  1, 103,    18, -1,  90
736357,20160129,    25,  1, 109,     4, -1,  91
736357,20160129,    13,  1, 105,    14, -1,  93
736358,20160130,    10, -1, 108,    23,  1, 105
736358,20160130,    28,  1, 111,     9, -1, 107
736358,20160130,    19,  1, 105,     3, -1, 103
736358,20160130,    12,  1, 109,     8, -1, 105
736358,20160130,    30, -1, 123,    11,  1, 122
736358,20160130,    15,  1, 121,    26, -1, 117
736358,20160130,     6,  1, 117,    27, -1, 103
736359,20160131,    13,  1, 120,     5, -1,  93
736359,20160131,    16,  1, 105,     1, -1,  87
736359,20160131,    22,  1, 119,     2, -1, 114
736359,20160131,     7,  1,  91,    24, -1,  78
736359,20160131,    10, -1, 116,    20,  1,  95
736359,20160131,    25,  1,  96,    18, -1,  93
736359,20160131,     4, -1, 101,    14,  1,  82
736360,20160201,     6, -1, 111,    12,  1, 106
736360,20160201,     9, -1, 105,     3,  1, 100
736360,20160201,     1,  1, 112,     7, -1,  97
736360,20160201,    15, -1, 110,    19,  1,  95
736360,20160201,    21,  1, 114,    30, -1,  98
736360,20160201,    27,  1, 107,    22, -1,  92
736360,20160201,     8,  1, 112,    28, -1,  93
736360,20160201,    29,  1, 105,     5, -1,  96
736360,20160201,    26,  1, 111,    17, -1, 104
736361,20160202,     2, -1,  97,    20,  1,  89
736361,20160202,    11,  1, 115,    16, -1, 102
736361,20160202,    28, -1, 104,    24,  1,  97
736361,20160202,    25,  1, 107,    17, -1,  95
736361,20160202,    14,  1, 119,    18, -1, 115
736362,20160203,     1, -1, 124,    23,  1,  86
736362,20160203,     4,  1, 106,     6, -1,  97
736362,20160203,     2,  1, 102,     9, -1,  95
736362,20160203,    12, -1, 114,     3,  1, 100
736362,20160203,    21,  1, 117,    22, -1, 114
736362,20160203,    10, -1, 134,    30,  1, 121
736362,20160203,    16, -1,  93,     7,  1,  90
736362,20160203,    27,  1, 110,    19, -1,  97
736362,20160203,    29,  1,  85,     8, -1,  81
736362,20160203,     5, -1, 107,    26,  1, 102
736362,20160203,    18, -1, 108,    13,  1, 102
736363,20160204,     9,  1, 111,    20, -1, 105
736363,20160204,    14, -1,  99,    19,  1,  96
736363,20160204,    28, -1, 110,    25,  1, 103
736363,20160204,    11, -1, 111,    24,  1, 105
736364,20160205,     1,  1, 102,    12, -1,  96
736364,20160205,    13, -1, 107,    22,  1,  93
736364,20160205,    30,  1, 106,    23, -1,  94
736364,20160205,    16, -1,  98,     4,  1,  95
736364,20160205,     2, -1, 104,     6,  1, 103
736364,20160205,     3,  1, 128,    26, -1, 119
736364,20160205,    15, -1,  91,    20,  1,  85
736364,20160205,     8,  1, 115,     5, -1, 110
736364,20160205,    29,  1,  84,    17, -1,  81
736364,20160205,    27, -1, 116,     7,  1,  90
736365,20160206,    25, -1,  96,    11,  1,  79
736365,20160206,    12,  1, 112,     9, -1, 104
736365,20160206,     4,  1, 108,    30, -1, 104
736365,20160206,     6,  1,  99,    19, -1,  84
736365,20160206,    23,  1, 103,     3, -1,  98
736365,20160206,    18,  1, 112,     5, -1, 105
736365,20160206,     7, -1, 114,    15,  1, 110
736365,20160206,    27,  1, 106,    14, -1, 102
736365,20160206,    10,  1, 116,    21, -1, 108
736365,20160206,    29, -1,  98,    24,  1,  89
736366,20160207,     2,  1, 128,    26, -1, 119
736366,20160207,     8, -1, 101,    20,  1,  96
736366,20160207,    22,  1,  96,     1, -1,  94
736366,20160207,    13, -1, 100,    16,  1,  93
736367,20160208,     6,  1, 120,    26, -1, 100
736367,20160208,    12,  1,  89,    14, -1,  87
736367,20160208,    13, -1,  98,    23,  1,  92
736367,20160208,     4,  1, 108,     5, -1,  91
736367,20160208,    28, -1, 103,     9,  1,  89
736367,20160208,     3,  1, 105,     8, -1, 104
736367,20160208,    22, -1, 117,     1,  1, 110
736367,20160208,    19, -1, 116,    18,  1, 102
736367,20160208,    25, -1, 112,    15,  1, 106
736367,20160208,    21, -1, 122,    24,  1, 106
736368,20160209,    27, -1, 119,    16,  1, 101
736368,20160209,    17,  1, 112,     2, -1, 111
736368,20160209,    30, -1, 111,    20,  1, 108
736368,20160209,    29, -1, 121,     7,  1, 119
736368,20160209,    10,  1, 123,    11, -1, 110
736369,20160210,     4, -1, 117,    12,  1,  95
736369,20160210,    27, -1,  98,    22,  1,  96
736369,20160210,    26, -1, 114,    23,  1, 110
736369,20160210,     2,  1, 139,    13, -1, 134
736369,20160210,     8, -1, 103,     9,  1,  92
736369,20160210,    15, -1, 109,     3,  1,  90
736369,20160210,    19,  1, 100,    29, -1,  96
736369,20160210,     1, -1, 113,     5,  1,  90
736369,20160210,     6,  1, 120,    14, -1, 111
736369,20160210,    18,  1, 117,    28, -1, 112
736369,20160210,    10, -1, 112,    24,  1, 104
736369,20160210,    25,  1, 116,    11, -1, 103
736370,20160211,    17,  1,  99,    30, -1,  92
736370,20160211,    21,  1, 121,    19, -1,  95
736377,20160218,     6,  1, 106,     5, -1,  95
736377,20160218,    13,  1, 105,    27, -1,  86
736377,20160218,    30,  1, 103,    29, -1,  89
736378,20160219,    22,  1, 110,     7, -1, 104
736378,20160219,    30,  1,  98,     9, -1,  86
736378,20160219,     3,  1, 109,    20, -1,  98
736378,20160219,    16, -1, 115,     1,  1, 111
736378,20160219,    19,  1, 121,    23, -1, 114
736378,20160219,     5,  1, 116,    28, -1, 106
736378,20160219,     4, -1,  98,    17,  1,  95
736378,20160219,    12, -1, 101,    21,  1,  98
736378,20160219,    15,  1, 109,    18, -1, 104
736378,20160219,    11, -1, 116,    24,  1, 100
736378,20160219,    25,  1, 137,    10, -1, 105
736378,20160219,    26,  1, 116,     8, -1, 110
736378,20160219,    27, -1, 119,    14,  1, 113
736378,20160219,    29,  1, 111,     2, -1,  93
736379,20160220,    17, -1, 117,     1,  1, 109
736379,20160220,    16,  1, 114,    30, -1,  94
736379,20160220,    20, -1, 103,    18,  1,  95
736379,20160220,    10, -1, 115,    13,  1, 112
736380,20160221,    19, -1, 111,     9,  1, 106
736380,20160221,     6, -1, 115,    21,  1,  92
736380,20160221,     2, -1, 121,     8,  1, 101
736380,20160221,    27, -1, 118,    24,  1, 111
736380,20160221,     4, -1, 104,     3,  1,  96
736380,20160221,    12, -1, 105,    22,  1, 102
736380,20160221,    28,  1,  98,    15, -1,  85
736380,20160221,     7,  1, 129,    23, -1, 103
736380,20160221,     5,  1, 126,    14, -1, 115
736380,20160221,    25,  1, 115,    29, -1, 111
736381,20160222,     9, -1,  96,     6,  1,  88
736381,20160222,    16,  1, 101,    12, -1,  93
736381,20160222,    28, -1, 122,    20,  1,  95
736381,20160222,    10, -1, 102,     1,  1,  92
736381,20160222,    17,  1, 108,    14, -1, 101
736381,20160222,    18,  1, 124,     2, -1, 122
736381,20160222,    13,  1, 124,    24, -1,  84
736382,20160223,    22, -1, 124,    23,  1, 115
736382,20160223,    30,  1, 109,    19, -1,  89
736382,20160223,    26, -1, 114,     8,  1, 110
736382,20160223,    29,  1, 117,    11, -1, 114
736382,20160223,    25,  1, 112,     3, -1, 104
736383,20160224,     6,  1, 114,     4, -1, 103
736383,20160224,    12,  1, 108,    20, -1, 105
736383,20160224,     9,  1, 111,    23, -1,  91
736383,20160224,    10, -1, 118,    16,  1, 112
736383,20160224,    28,  1, 114,    18, -1, 105
736383,20160224,     5,  1, 109,    30, -1, 104
736383,20160224,    15,  1, 128,    14, -1, 119
736383,20160224,    21, -1, 116,     7,  1, 103
736383,20160224,     8, -1,  87,    13,  1,  81
736383,20160224,    27, -1, 108,    26,  1,  92
736384,20160225,    10, -1, 130,    22,  1, 114
736384,20160225,     2,  1, 112,    17, -1, 107
736384,20160225,    19,  1, 123,    21, -1, 119
736384,20160225,     3, -1, 116,    24,  1, 106
736384,20160225,    11, -1, 119,    25,  1, 105
736384,20160225,    27, -1,  96,    29,  1,  78
736385,20160226,     4, -1,  96,    12,  1,  95
736385,20160226,    30, -1, 103,    23,  1,  94
736385,20160226,    20,  1, 108,    22, -1,  95
736385,20160226,    28,  1,  99,     6, -1,  97
736385,20160226,     1,  1, 103,     5, -1,  88
736385,20160226,     7,  1, 122,     8, -1, 116
736385,20160226,    13, -1, 117,    26,  1, 107
736385,20160226,    15, -1, 112,    14,  1,  95
736386,20160227,     2,  1, 101,    16, -1,  89
736386,20160227,    18, -1, 112,    19,  1, 110
736386,20160227,    25, -1, 103,     5,  1,  95
736386,20160227,    27, -1, 104,    11,  1,  94
736386,20160227,     9, -1, 102,    17,  1,  91
736386,20160227,    10, -1, 121,    21,  1, 118
736386,20160227,    24,  1, 111,    15, -1, 106
736386,20160227,     3, -1,  98,    29,  1,  96
736387,20160228,    30,  1, 113,     6, -1,  99
736387,20160228,     1,  1,  87,     4, -1,  76
736387,20160228,     9,  1, 114,    28, -1, 101
736387,20160228,    25, -1, 111,    12,  1, 102
736387,20160228,    22,  1, 130,    23, -1, 116
736387,20160228,     7,  1, 128,    18, -1, 101
736387,20160228,    16, -1,  98,    20,  1,  81
736388,20160229,     6,  1, 100,    12, -1,  96
736388,20160229,    30,  1, 116,    23, -1, 108
736388,20160229,     2,  1, 100,    29, -1,  95
736388,20160229,    17,  1, 128,    11, -1, 121
736388,20160229,    15, -1, 103,     8,  1,  96
736388,20160229,    21, -1, 131,    26,  1, 116
736388,20160229,    13,  1, 105,     3, -1,  95
736389,20160301,     4,  1, 126,    24, -1,  92
736389,20160301,    16,  1, 129,     5, -1, 111
736389,20160301,    25, -1, 104,    20,  1,  85
736389,20160301,     7,  1, 121,    22, -1, 108
736389,20160301,    10,  1, 109,     1, -1, 105
736389,20160301,    14,  1, 107,     3, -1, 101
736390,20160302,    22,  1, 102,     5, -1,  89
736390,20160302,     4, -1, 119,    23,  1,  99
736390,20160302,     2,  1, 116,    25, -1,  93
736390,20160302,    28,  1, 104,    29, -1,  94
736390,20160302,    11,  1, 100,    19, -1,  95
736390,20160302,    12, -1, 104,    17,  1,  99
736390,20160302,    30, -1, 104,    18,  1,  98
736390,20160302,    15,  1, 104,    26, -1,  98
736390,20160302,    27,  1,  97,     9, -1,  81
736390,20160302,     8,  1, 117,    14, -1, 107
736390,20160302,    13,  1, 103,    21, -1,  98
736391,20160303,    16,  1, 108,    24, -1,  92
736391,20160303,    27, -1,  94,    19,  1,  86
736391,20160303,    26, -1, 104,     7,  1, 101
736391,20160303,    10,  1, 121,    21, -1, 106
736392,20160304,    24, -1, 102,    22,  1,  84
736392,20160304,    16, -1, 112,    23,  1, 102
736392,20160304,     4,  1, 108,    12, -1, 101
736392,20160304,     2,  1, 105,    20, -1, 104
736392,20160304,    28,  1, 117,    25, -1, 115
736392,20160304,     6,  1, 108,    30, -1,  83
736392,20160304,    17,  1, 116,    18, -1, 101
736392,20160304,    15,  1,  94,    29, -1,  88
736392,20160304,     3, -1, 121,     8,  1, 120
736392,20160304,     1, -1, 106,    14,  1,  77
736393,20160305,    29, -1, 106,    19,  1,  94
736393,20160305,     6,  1, 120,     2, -1, 103
736393,20160305,    20,  1, 102,     9, -1,  89
736393,20160305,    12, -1, 100,    30,  1,  99
736393,20160305,    18,  1, 132,     3, -1, 118
736393,20160305,     5,  1, 108,    11, -1, 100
736393,20160305,    27,  1, 104,    26, -1,  94
736393,20160305,     1, -1, 107,    13,  1,  97
736394,20160306,    14,  1, 112,    10, -1,  95
736394,20160306,    21, -1, 104,    17,  1,  96
736394,20160306,    24, -1, 109,    15,  1, 100
736394,20160306,     8,  1, 116,     7, -1, 114
736394,20160306,     9,  1, 123,    25, -1, 103
736394,20160306,    16,  1, 103,    23, -1,  98
736394,20160306,    11, -1, 113,    28,  1, 107
736395,20160307,    15, -1, 106,     6,  1, 103
736395,20160307,    12,  1,  99,    27, -1,  91
736395,20160307,     4,  1, 108,    18, -1, 103
736395,20160307,    19,  1, 115,    26, -1, 112
736395,20160307,     5,  1, 100,    17, -1,  90
736395,20160307,    13, -1, 109,     7,  1,  90
736395,20160307,    10,  1, 119,    22, -1, 113
736396,20160308,    28,  1, 104,     3, -1,  99
736396,20160308,    27, -1, 116,    18,  1,  91
736396,20160308,     8,  1, 110,    20, -1,  94
736396,20160308,     1, -1,  91,    29,  1,  84
736396,20160308,    25,  1, 116,    30, -1, 109
736396,20160308,    14,  1, 107,    22, -1,  98
736397,20160309,    17,  1, 114,    16, -1, 108
736397,20160309,    11, -1, 118,    23,  1, 104
736397,20160309,     4,  1, 122,    19, -1, 113
736397,20160309,     2,  1, 116,    15, -1,  96
736397,20160309,     9, -1, 102,     7,  1,  96
736397,20160309,    21,  1, 120,    13, -1, 108
736397,20160309,    20, -1, 128,    24,  1,  97
736397,20160309,     6, -1, 120,    26,  1, 111
736397,20160309,    10,  1, 115,    29, -1,  94
736398,20160310,    28,  1, 104,     1, -1,  96
736398,20160310,    27,  1, 109,     5, -1, 101
736398,20160310,     8,  1, 116,    24, -1,  98
736398,20160310,     6, -1, 120,    14,  1, 108
736399,20160311,    23,  1,  95,     3, -1,  89
736399,20160311,     4,  1, 118,     9, -1, 103
736399,20160311,    11, -1, 102,     2,  1,  98
736399,20160311,    16, -1, 118,     5,  1,  96
736399,20160311,    18, -1,  99,    21,  1,  96
736399,20160311,    15,  1, 121,    19, -1, 114
736399,20160311,    29,  1, 114,    30, -1,  93
736399,20160311,    22, -1, 107,    26,  1, 100
736399,20160311,    10,  1, 128,    25, -1, 112
736399,20160311,    13,  1, 101,    20, -1,  94
736400,20160312,    12, -1, 112,     7,  1, 105
736400,20160312,     9, -1, 125,    23,  1, 111
736400,20160312,    28,  1, 112,    16, -1, 104
736400,20160312,     4,  1, 125,    11, -1, 109
736400,20160312,     1,  1,  95,    15, -1,  83
736400,20160312,    17,  1, 103,    19, -1,  92
736400,20160312,    27,  1,  93,    21, -1,  85
736400,20160312,     8,  1, 116,    30, -1, 100
736400,20160312,    10,  1, 123,    24, -1, 116
736400,20160312,    25,  1, 121,    22, -1,  84
736401,20160313,     6, -1, 114,    13,  1,  90
736401,20160313,     1,  1, 104,    12, -1,  75
736401,20160313,    29, -1, 108,    26,  1,  99
736401,20160313,    17, -1, 109,     3,  1, 100
736401,20160313,    20, -1,  90,    14,  1,  87
736402,20160314,    30,  1, 124,     9, -1,  81
736402,20160314,     7, -1, 107,     4,  1,  96
736402,20160314,    16,  1, 124,     8, -1, 119
736402,20160314,     5, -1, 109,    28,  1, 107
736402,20160314,    11,  1, 130,    15, -1,  81
736402,20160314,    21,  1, 128,    25, -1,  94
736402,20160314,    29,  1,  94,     6, -1,  85
736402,20160314,    24,  1, 107,    18, -1, 104
736402,20160314,    10,  1, 125,    19, -1, 107
736403,20160315,    12,  1, 103,     2, -1,  98
736403,20160315,    22,  1, 116,     8, -1, 110
736403,20160315,     3,  1, 131,    23, -1, 114
736403,20160315,    28, -1, 107,    17,  1,  89
736403,20160315,    27,  1, 108,    13, -1,  87
736403,20160315,    26, -1, 106,    14,  1,  98
